,AUC,Pos.vs.Neg.,Cutoff-Threshold,Sensitivity,Specificity,Test,p-value
original_firstorder_MeanAbsoluteDeviation,0.8882203267775128,<,15.389082295413465,0.8292555960437272,0.8282097649186257,mann-whitney U-test,0.0
original_glcm_Correlation,0.9153429042727207,<,0.5750090095993183,0.8511192087454451,0.8505123568414708,mann-whitney U-test,0.0
squareroot_glcm_Correlation,0.9120626406718171,<,0.5481327951238582,0.8505986465382613,0.8511151295961422,mann-whitney U-test,0.0
logarithm_glcm_Imc2,0.9017064650437301,<,0.7256624445999117,0.8407079646017699,0.840867992766727,mann-whitney U-test,0.0
original_firstorder_RobustMeanAbsoluteDeviation,0.8910923616674182,<,10.543749511264028,0.829776158250911,0.8294153104279687,mann-whitney U-test,0.0
logarithm_glcm_Imc1,0.8797556213030748,>,-0.1443634639725713,0.8300180831826401,0.8282144716293597,mann-whitney U-test,0.0
original_firstorder_Variance,0.8806823726466053,<,383.5539035876965,0.8224882873503384,0.8209764918625678,mann-whitney U-test,0.0
squareroot_glszm_ZoneEntropy,0.8857398902206788,<,5.663140416192973,0.8120770432066632,0.8119349005424955,mann-whitney U-test,0.0
logarithm_glcm_Idn,0.8786580163598989,>,0.9494074653165564,0.8155515370705244,0.8162415408641333,mann-whitney U-test,0.0
logarithm_glcm_Idmn,0.8785554100658971,>,0.9842364632702998,0.814948764315853,0.8141592920353982,mann-whitney U-test,0.0
squareroot_glcm_Idmn,0.882268220383258,>,0.9858650137727688,0.8173598553345389,0.8172826652785008,mann-whitney U-test,0.0
original_glcm_ClusterProminence,0.8821408254127235,<,244.1787581605604,0.8266527850078085,0.8270042194092827,mann-whitney U-test,0.0
original_glcm_ClusterShade,0.8868048619694322,<,20.762441700802977,0.8292555960437272,0.8294153104279687,mann-whitney U-test,0.0
original_glcm_ClusterTendency,0.9018682190026229,<,7.581056468574065,0.8459135866736075,0.8444846292947559,mann-whitney U-test,0.0
original_ngtdm_Contrast,0.8899489447397644,<,0.0310168757748434,0.8178032274856846,0.8179626280892104,mann-whitney U-test,0.0
original_firstorder_InterquartileRange,0.8857995085566431,<,25.006996741115685,0.8230088495575221,0.8233875828812538,mann-whitney U-test,0.0
logarithm_glrlm_LongRunHighGrayLevelEmphasis,0.8655732036289366,<,106.07403597613305,0.7990629880270692,0.7992766726943942,mann-whitney U-test,0.0
squareroot_firstorder_InterquartileRange,0.8679055356880065,<,35.75133043599003,0.7980218636127017,0.7980711271850512,mann-whitney U-test,0.0
squareroot_glcm_Idn,0.8801116055249253,>,0.9384836472954282,0.8143459915611815,0.8141592920353982,mann-whitney U-test,0.0
exponential_firstorder_RobustMeanAbsoluteDeviation,0.892085163851583,<,0.0826595676152235,0.8183237896928683,0.8173598553345389,mann-whitney U-test,0.0
squareroot_glcm_Autocorrelation,0.8716232096064593,<,30.746591488577685,0.8047891723060906,0.8053044002411092,mann-whitney U-test,0.0
original_glcm_Imc1,0.8812013659502111,>,-0.1490523846848819,0.8209764918625678,0.8214471629359709,mann-whitney U-test,0.0
original_glcm_Imc2,0.9124787139007055,<,0.6714626869943049,0.8500780843310776,0.8499095840867993,mann-whitney U-test,0.0
wavelet2-LL_glcm_Correlation,0.8865450515369135,<,0.6145607572201731,0.8271733472149921,0.8270042194092827,mann-whitney U-test,0.0
wavelet2-LL_glcm_Imc2,0.8687477231286824,<,0.8084270548248377,0.816762103071317,0.8173598553345389,mann-whitney U-test,0.0
logarithm_glcm_ClusterTendency,0.8712411815852139,<,91.87388121610864,0.8058302967204581,0.8053044002411092,mann-whitney U-test,0.0
