Classifier,Fold,Repeat,train_auc,train_f1_macro,val_auc,val_mcc,val_kappa,val_f1_macro,val_accuracy,val_balanced_accuracy,per_class_precision,per_class_recall,per_class_f1,per_class_accuracy
Gradient Boosting,26,6,0.9904069163097274,0.9367070156688465,0.8764984049705106,0.5088719200158536,0.5063163798552441,0.48918383711388697,0.6736694677871149,0.48603444361067777,"[0.0, 0.5362318840579711, 0.6372881355932203, 0.7631578947368421, 0.5714285714285714]","[0.0, 0.3490566037735849, 0.704119850187266, 0.8315412186379928, 0.5454545454545454]","[0.0, 0.4228571428571429, 0.6690391459074733, 0.7958833619210978, 0.5581395348837209]","[0.0, 0.3490566037735849, 0.704119850187266, 0.8315412186379928, 0.5454545454545454]"
Gradient Boosting,27,6,0.9904081900879266,0.9397516079446566,0.8752452577926725,0.5148452792375178,0.5136493604213694,0.5096227354119466,0.6839160839160839,0.4924820747520976,"[0.25, 0.4027777777777778, 0.6450511945392492, 0.7961165048543689, 0.6486486486486487]","[0.08333333333333333, 0.31521739130434784, 0.7105263157894737, 0.82, 0.5333333333333333]","[0.125, 0.35365853658536583, 0.6762075134168157, 0.8078817733990148, 0.5853658536585366]","[0.08333333333333333, 0.31521739130434784, 0.7105263157894737, 0.82, 0.5333333333333333]"
Gradient Boosting,28,6,0.9904792777105398,0.940311292188986,0.8691170169232401,0.49983568343188844,0.49906016121406416,0.5397975082992287,0.6685082872928176,0.5286765877911251,"[0.42857142857142855, 0.46511627906976744, 0.6558441558441559, 0.7809187279151943, 0.45454545454545453]","[0.3157894736842105, 0.3669724770642202, 0.696551724137931, 0.8095238095238095, 0.45454545454545453]","[0.36363636363636365, 0.41025641025641024, 0.6755852842809364, 0.7949640287769785, 0.45454545454545453]","[0.3157894736842105, 0.3669724770642202, 0.696551724137931, 0.8095238095238095, 0.45454545454545453]"
Gradient Boosting,29,6,0.9896294216425001,0.9333533662057907,0.8804082179022765,0.5678371384767217,0.5659560475694634,0.552740258113688,0.725,0.5437628359539122,"[1.0, 0.509090909090909, 0.6774193548387096, 0.8128654970760234, 0.6046511627906976]","[0.1, 0.3146067415730337, 0.7186311787072244, 0.8633540372670807, 0.7222222222222222]","[0.18181818181818182, 0.3888888888888889, 0.6974169741697417, 0.8373493975903614, 0.6582278481012658]","[0.1, 0.3146067415730337, 0.7186311787072244, 0.8633540372670807, 0.7222222222222222]"
Gradient Boosting,30,6,0.9905227576687157,0.9415470689173242,0.8820245029613945,0.513918573200759,0.5109625220088874,0.49784177977704464,0.6732673267326733,0.4832469068002886,"[0.0, 0.4861111111111111, 0.6289752650176679, 0.7656765676567657, 0.7560975609756098]","[0.0, 0.30973451327433627, 0.689922480620155, 0.8529411764705882, 0.5636363636363636]","[0.0, 0.3783783783783784, 0.6580406654343808, 0.8069565217391305, 0.6458333333333334]","[0.0, 0.30973451327433627, 0.689922480620155, 0.8529411764705882, 0.5636363636363636]"
Gradient Boosting,31,7,0.9887336377037093,0.9364992472303172,0.874379076731523,0.5393537657796817,0.5363530360939184,0.5112544486434197,0.6954102920723226,0.507011523478027,"[0.1111111111111111, 0.5660377358490566, 0.6666666666666666, 0.7919463087248322, 0.54]","[0.05555555555555555, 0.3157894736842105, 0.762962962962963, 0.8137931034482758, 0.5869565217391305]","[0.07407407407407407, 0.40540540540540543, 0.7115716753022453, 0.8027210884353742, 0.5625]","[0.05555555555555555, 0.3157894736842105, 0.762962962962963, 0.8137931034482758, 0.5869565217391305]"
Gradient Boosting,32,7,0.9904639389449788,0.9352284994467978,0.8602064549081749,0.5244638039542249,0.5222756014201412,0.5102076862474128,0.6890756302521008,0.4900981952428897,"[0.0, 0.5967741935483871, 0.6142322097378277, 0.7784431137724551, 0.7380952380952381]","[0.0, 0.37373737373737376, 0.6666666666666666, 0.8360128617363344, 0.5740740740740741]","[0.0, 0.45962732919254656, 0.6393762183235867, 0.8062015503875969, 0.6458333333333334]","[0.0, 0.37373737373737376, 0.6666666666666666, 0.8360128617363344, 0.5740740740740741]"
Gradient Boosting,33,7,0.9887697475592251,0.9314203675737511,0.8692871085721287,0.5496462405926621,0.5488586747912868,0.520023396044266,0.7040673211781207,0.5211011668743628,"[0.0, 0.4725274725274725, 0.678030303030303, 0.8132911392405063, 0.6388888888888888]","[0.0, 0.4095238095238095, 0.6556776556776557, 0.8831615120274914, 0.6571428571428571]","[0.0, 0.4387755102040816, 0.6666666666666666, 0.8467874794069192, 0.647887323943662]","[0.0, 0.4095238095238095, 0.6556776556776557, 0.8831615120274914, 0.6571428571428571]"
Gradient Boosting,34,7,0.990826644363507,0.9373892152853689,0.8574461948782719,0.47391503778929395,0.4720459397776633,0.46859035287889467,0.6541666666666667,0.4646457206528319,"[0.0, 0.4411764705882353, 0.6332288401253918, 0.7587412587412588, 0.5641025641025641]","[0.0, 0.29411764705882354, 0.7062937062937062, 0.7862318840579711, 0.5365853658536586]","[0.0, 0.35294117647058826, 0.6677685950413224, 0.7722419928825622, 0.55]","[0.0, 0.29411764705882354, 0.7062937062937062, 0.7862318840579711, 0.5365853658536586]"
Gradient Boosting,35,7,0.9891032713146318,0.9357155276674837,0.8873319866058516,0.5433699203771375,0.5379402291963149,0.569693194871604,0.6974789915966386,0.5470315420343502,"[0.42857142857142855, 0.5192307692307693, 0.645367412140575, 0.7901639344262295, 0.7333333333333333]","[0.2727272727272727, 0.25, 0.7509293680297398, 0.8669064748201439, 0.5945945945945946]","[0.3333333333333333, 0.3375, 0.6941580756013745, 0.8267581475128645, 0.6567164179104478]","[0.2727272727272727, 0.25, 0.7509293680297398, 0.8669064748201439, 0.5945945945945946]"
Gradient Boosting,36,8,0.9894910812652353,0.9361794118587643,0.8998245662225518,0.5272604235279427,0.5269168670925527,0.5356370269190174,0.697350069735007,0.5222329595655112,"[0.5, 0.3968253968253968, 0.6724738675958188, 0.8095238095238095, 0.5208333333333334]","[0.18181818181818182, 0.352112676056338, 0.7121771217712177, 0.796875, 0.5681818181818182]","[0.26666666666666666, 0.373134328358209, 0.6917562724014337, 0.8031496062992126, 0.5434782608695652]","[0.18181818181818182, 0.352112676056338, 0.7121771217712177, 0.796875, 0.5681818181818182]"
Gradient Boosting,37,8,0.9909028185453878,0.938982333496018,0.8737966544564459,0.4860118369157757,0.4839866272590726,0.4927827441810285,0.6619718309859155,0.4896603795509405,"[0.0, 0.36585365853658536, 0.6484641638225256, 0.7574750830564784, 0.7333333333333333]","[0.0, 0.29411764705882354, 0.6418918918918919, 0.8837209302325582, 0.6285714285714286]","[0.0, 0.32608695652173914, 0.6451612903225806, 0.815742397137746, 0.676923076923077]","[0.0, 0.29411764705882354, 0.6418918918918919, 0.8837209302325582, 0.6285714285714286]"
Gradient Boosting,38,8,0.9904233701706738,0.9430110674034171,0.8717427662310294,0.5328577040652219,0.5245690349605284,0.5157433506644014,0.6825174825174826,0.5151515449557975,"[0.0, 0.6440677966101694, 0.60062893081761, 0.7918088737201365, 0.6923076923076923]","[0.0, 0.2992125984251969, 0.764, 0.8375451263537906, 0.675]","[0.0, 0.40860215053763443, 0.6725352112676056, 0.8140350877192982, 0.6835443037974683]","[0.0, 0.2992125984251969, 0.764, 0.8375451263537906, 0.675]"
Gradient Boosting,39,8,0.9912186233007478,0.9411719079177556,0.875869931500277,0.47813595914847046,0.4765554152812105,0.48693290546535073,0.6573816155988857,0.47460972157892034,"[0.125, 0.463768115942029, 0.6042402826855123, 0.7704402515723271, 0.575]","[0.1, 0.32, 0.6732283464566929, 0.8006535947712419, 0.4791666666666667]","[0.1111111111111111, 0.378698224852071, 0.6368715083798883, 0.7852564102564102, 0.5227272727272727]","[0.1, 0.32, 0.6732283464566929, 0.8006535947712419, 0.4791666666666667]"
Gradient Boosting,40,8,0.9889234697269002,0.9315735555374483,0.8596873165786029,0.5667547516868904,0.5622777376086411,0.5117110753880298,0.7138888888888889,0.49811342199812375,"[0.0, 0.6037735849056604, 0.6754098360655738, 0.8038585209003215, 0.6666666666666666]","[0.0, 0.29357798165137616, 0.7545787545787546, 0.8771929824561403, 0.5652173913043478]","[0.0, 0.3950617283950617, 0.71280276816609, 0.8389261744966443, 0.611764705882353]","[0.0, 0.29357798165137616, 0.7545787545787546, 0.8771929824561403, 0.5652173913043478]"
Gradient Boosting,41,9,0.9896547251758336,0.9366062513894994,0.8635964910261705,0.533143755533713,0.5325964741073891,0.49255480121222456,0.6974789915966386,0.48376231460586555,"[0.0, 0.5, 0.6816608996539792, 0.7947882736156352, 0.5454545454545454]","[0.0, 0.4105263157894737, 0.696113074204947, 0.8384879725085911, 0.47368421052631576]","[0.0, 0.4508670520231214, 0.6888111888111889, 0.8160535117056856, 0.5070422535211268]","[0.0, 0.4105263157894737, 0.696113074204947, 0.8384879725085911, 0.47368421052631576]"
Gradient Boosting,42,9,0.9902340704212158,0.9354789070791085,0.8371409839513385,0.4944004761287968,0.4887590085107869,0.5195828887207219,0.6554621848739496,0.5071357129258109,"[0.2, 0.5897435897435898, 0.6139240506329114, 0.7256317689530686, 0.6842105263157895]","[0.07692307692307693, 0.323943661971831, 0.7028985507246377, 0.8410041841004184, 0.5909090909090909]","[0.1111111111111111, 0.41818181818181815, 0.6554054054054054, 0.7790697674418605, 0.6341463414634146]","[0.07692307692307693, 0.323943661971831, 0.7028985507246377, 0.8410041841004184, 0.5909090909090909]"
Gradient Boosting,43,9,0.9900395263339137,0.9406850764095342,0.8812705486953488,0.5505327814353231,0.5486051993472388,0.5147308417273793,0.7110799438990182,0.4978111752305301,"[0.3333333333333333, 0.38095238095238093, 0.6618705035971223, 0.8160237388724035, 0.71875]","[0.047619047619047616, 0.2962962962962963, 0.7104247104247104, 0.8870967741935484, 0.5476190476190477]","[0.08333333333333333, 0.3333333333333333, 0.6852886405959032, 0.8500772797527048, 0.6216216216216216]","[0.047619047619047616, 0.2962962962962963, 0.7104247104247104, 0.8870967741935484, 0.5476190476190477]"
Gradient Boosting,44,9,0.9909832473800229,0.9436373304082022,0.8961945873483552,0.5553661090047965,0.5524554258622358,0.5496021794403044,0.7055555555555556,0.5336372031991556,"[0.2, 0.5409836065573771, 0.6666666666666666, 0.7934426229508197, 0.7073170731707317]","[0.13333333333333333, 0.3235294117647059, 0.7481481481481481, 0.8461538461538461, 0.6170212765957447]","[0.16, 0.4049079754601227, 0.7050610820244329, 0.8189509306260575, 0.6590909090909091]","[0.13333333333333333, 0.3235294117647059, 0.7481481481481481, 0.8461538461538461, 0.6170212765957447]"
Gradient Boosting,45,9,0.9901108364782466,0.9406079689434879,0.8813529329757971,0.491569090826265,0.4906052415369777,0.47174460887169134,0.6689847009735744,0.4821030631353665,"[0.0, 0.4461538461538462, 0.6187050359712231, 0.7987421383647799, 0.48148148148148145]","[0.0, 0.3258426966292135, 0.671875, 0.79375, 0.6190476190476191]","[0.0, 0.37662337662337664, 0.6441947565543071, 0.7962382445141066, 0.5416666666666666]","[0.0, 0.3258426966292135, 0.671875, 0.79375, 0.6190476190476191]"
Gradient Boosting,46,10,0.9899362377878413,0.9385774419149164,0.8737236923309503,0.5599160255559841,0.5598477296995117,0.5281799852048688,0.7064606741573034,0.5320142131071918,"[0.0, 0.5353535353535354, 0.6813186813186813, 0.8310344827586207, 0.575]","[0.0, 0.53, 0.6966292134831461, 0.8281786941580757, 0.6052631578947368]","[0.0, 0.5326633165829145, 0.6888888888888889, 0.8296041308089501, 0.5897435897435898]","[0.0, 0.53, 0.6966292134831461, 0.8281786941580757, 0.6052631578947368]"
Gradient Boosting,47,10,0.9913728409958917,0.9365237091680851,0.8309909259148605,0.5301410120381393,0.5285613550961101,0.49112241068551893,0.6979020979020979,0.48010557504174767,"[0.0, 0.5238095238095238, 0.6802973977695167, 0.7669616519174042, 0.575]","[0.0, 0.3707865168539326, 0.6828358208955224, 0.8469055374592834, 0.5]","[0.0, 0.4342105263157895, 0.6815642458100558, 0.804953560371517, 0.5348837209302325]","[0.0, 0.3707865168539326, 0.6828358208955224, 0.8469055374592834, 0.5]"
Gradient Boosting,48,10,0.9902386906331555,0.9460652114197428,0.8667834103223356,0.49794422470865857,0.489613488885422,0.5012891148931231,0.6629834254143646,0.48838877855875784,"[0.3333333333333333, 0.5272727272727272, 0.5865102639296188, 0.7916666666666666, 0.6176470588235294]","[0.08, 0.2457627118644068, 0.7575757575757576, 0.8201438848920863, 0.5384615384615384]","[0.12903225806451613, 0.3352601156069364, 0.6611570247933884, 0.8056537102473498, 0.5753424657534246]","[0.08, 0.2457627118644068, 0.7575757575757576, 0.8201438848920863, 0.5384615384615384]"
Gradient Boosting,49,10,0.9897861452360747,0.9336033236011343,0.8919672885363432,0.5201709518850482,0.5181413478677978,0.4994280719280719,0.6876750700280112,0.49257683452168755,"[0.0, 0.5081967213114754, 0.6397058823529411, 0.7673716012084593, 0.6666666666666666]","[0.0, 0.31313131313131315, 0.6796875, 0.8300653594771242, 0.64]","[0.0, 0.3875, 0.6590909090909091, 0.7974882260596546, 0.6530612244897959]","[0.0, 0.31313131313131315, 0.6796875, 0.8300653594771242, 0.64]"
Gradient Boosting,50,10,0.9886263241911205,0.9326442570413225,0.8743946945737587,0.5194312938519495,0.5172671327000059,0.4826218649954038,0.6839160839160839,0.4742043456705667,"[0.0, 0.3924050632911392, 0.6742671009771987, 0.7811447811447811, 0.6551724137931034]","[0.0, 0.30097087378640774, 0.7162629757785467, 0.8787878787878788, 0.475]","[0.0, 0.34065934065934067, 0.6946308724832215, 0.8270944741532977, 0.5507246376811594]","[0.0, 0.30097087378640774, 0.7162629757785467, 0.8787878787878788, 0.475]"
KNN,1,1,0.9514428610101154,0.6616229952374804,0.7549750863413852,0.47151090518659045,0.4698393275939926,0.4430302524846577,0.6537931034482759,0.42596286605637756,"[0.0, 0.4329896907216495, 0.6219081272084805, 0.7577639751552795, 0.7058823529411765]","[0.0, 0.3925233644859813, 0.6376811594202898, 0.8442906574394463, 0.2553191489361702]","[0.0, 0.4117647058823529, 0.629695885509839, 0.7986906710310966, 0.375]","[0.0, 0.3925233644859813, 0.6376811594202898, 0.8442906574394463, 0.2553191489361702]"
KNN,2,1,0.9517512103769905,0.6842071456013844,0.7915191645992522,0.44677950275020467,0.4443224848814761,0.48534888228176565,0.6325385694249649,0.4600252954029139,"[0.2857142857142857, 0.43, 0.5265017667844523, 0.8013245033112583, 0.7142857142857143]","[0.18181818181818182, 0.4056603773584906, 0.6394849785407726, 0.7731629392971247, 0.3]","[0.2222222222222222, 0.4174757281553398, 0.5775193798449613, 0.7869918699186992, 0.4225352112676056]","[0.18181818181818182, 0.4056603773584906, 0.6394849785407726, 0.7731629392971247, 0.3]"
KNN,3,1,0.9499047655072017,0.6536507101135985,0.7897548648301437,0.4586864518065951,0.45707911261447676,0.4673007050104417,0.6408450704225352,0.4621442936609423,"[0.0, 0.42857142857142855, 0.5915492957746479, 0.7692307692307693, 0.6]","[0.0, 0.3488372093023256, 0.6268656716417911, 0.8550185873605948, 0.48]","[0.0, 0.38461538461538464, 0.6086956521739131, 0.8098591549295775, 0.5333333333333333]","[0.0, 0.3488372093023256, 0.6268656716417911, 0.8550185873605948, 0.48]"
KNN,4,1,0.9496167233130863,0.6435360228861196,0.7966595008612387,0.4852161069192512,0.48309545274670995,0.4752290064597786,0.6573033707865169,0.46786271910567595,"[0.2, 0.37719298245614036, 0.7132352941176471, 0.7297297297297297, 0.56]","[0.05555555555555555, 0.4942528735632184, 0.6488294314381271, 0.8150943396226416, 0.32558139534883723]","[0.08695652173913043, 0.42786069651741293, 0.6795096322241682, 0.7700534759358288, 0.4117647058823529]","[0.05555555555555555, 0.4942528735632184, 0.6488294314381271, 0.8150943396226416, 0.32558139534883723]"
KNN,5,1,0.949831981347535,0.6653734332372307,0.7583481762515392,0.4775730432046378,0.47612118005027115,0.4538379849684072,0.6638888888888889,0.44402222757181836,"[0.0, 0.3230769230769231, 0.6291390728476821, 0.7753164556962026, 0.6285714285714286]","[0.0, 0.2625, 0.7089552238805971, 0.7903225806451613, 0.4583333333333333]","[0.0, 0.2896551724137931, 0.6666666666666666, 0.7827476038338658, 0.5301204819277109]","[0.0, 0.2625, 0.7089552238805971, 0.7903225806451613, 0.4583333333333333]"
KNN,6,2,0.9490165153600142,0.6460443541915377,0.7755012527803029,0.4925188389853503,0.49182653276672683,0.4673236907554725,0.6685236768802229,0.45373767153917555,"[0.0, 0.38271604938271603, 0.6236162361623616, 0.7932098765432098, 0.6571428571428571]","[0.0, 0.3563218390804598, 0.6653543307086615, 0.8210862619808307, 0.42592592592592593]","[0.0, 0.36904761904761907, 0.6438095238095238, 0.8069073783359497, 0.5168539325842697]","[0.0, 0.3563218390804598, 0.6653543307086615, 0.8210862619808307, 0.42592592592592593]"
KNN,7,2,0.9477422444524851,0.6709871071243191,0.8338604373039111,0.4904153190024401,0.4894233060959068,0.47179694580597975,0.6652777777777777,0.455171090352047,"[0.0, 0.43243243243243246, 0.6654545454545454, 0.7572815533980582, 0.7368421052631579]","[0.0, 0.47058823529411764, 0.6398601398601399, 0.823943661971831, 0.34146341463414637]","[0.0, 0.4507042253521127, 0.6524064171122995, 0.7892074198988196, 0.4666666666666667]","[0.0, 0.47058823529411764, 0.6398601398601399, 0.823943661971831, 0.34146341463414637]"
KNN,8,2,0.9531756207468167,0.6490852023726006,0.7724688809754718,0.40575530532252996,0.40420521747424654,0.41835747734536016,0.6133518776077886,0.4074080122545176,"[0.0, 0.25316455696202533, 0.6057347670250897, 0.7073170731707317, 0.6666666666666666]","[0.0, 0.2597402597402597, 0.5971731448763251, 0.8027681660899654, 0.37735849056603776]","[0.0, 0.2564102564102564, 0.6014234875444839, 0.7520259319286872, 0.4819277108433735]","[0.0, 0.2597402597402597, 0.5971731448763251, 0.8027681660899654, 0.37735849056603776]"
KNN,9,2,0.9495276010166982,0.6529806773282311,0.7717561732324187,0.4772998904155215,0.4751751157544817,0.5048075745178144,0.6521739130434783,0.4793308743530189,"[0.3333333333333333, 0.4631578947368421, 0.5748299319727891, 0.7966101694915254, 0.6521739130434783]","[0.11764705882352941, 0.36363636363636365, 0.6679841897233202, 0.818815331010453, 0.42857142857142855]","[0.17391304347826086, 0.4074074074074074, 0.6179159049360147, 0.8075601374570447, 0.5172413793103449]","[0.11764705882352941, 0.36363636363636365, 0.6679841897233202, 0.818815331010453, 0.42857142857142855]"
KNN,10,2,0.9529371705511032,0.6891295733359135,0.7598043059226656,0.4420641483859469,0.43800494941407675,0.48082368284394744,0.6323943661971831,0.45055492193677826,"[0.6666666666666666, 0.4166666666666667, 0.5670731707317073, 0.776173285198556, 0.6111111111111112]","[0.11764705882352941, 0.28688524590163933, 0.6940298507462687, 0.7875457875457875, 0.36666666666666664]","[0.2, 0.33980582524271846, 0.6241610738255033, 0.7818181818181819, 0.4583333333333333]","[0.11764705882352941, 0.28688524590163933, 0.6940298507462687, 0.7875457875457875, 0.36666666666666664]"
KNN,11,3,0.9510990820850257,0.6597326893077763,0.7810502525070661,0.41962945075798547,0.41908078527419534,0.4467706537299014,0.6139860139860139,0.43967835341564054,"[0.25, 0.3333333333333333, 0.5912698412698413, 0.7652733118971061, 0.4074074074074074]","[0.09523809523809523, 0.3786407766990291, 0.5601503759398496, 0.8095238095238095, 0.3548387096774194]","[0.13793103448275862, 0.35454545454545455, 0.5752895752895753, 0.7867768595041322, 0.3793103448275862]","[0.09523809523809523, 0.3786407766990291, 0.5601503759398496, 0.8095238095238095, 0.3548387096774194]"
KNN,12,3,0.9513928190570823,0.6898145239409086,0.782106704182954,0.43508625525815753,0.4324274875838441,0.43293664444752633,0.6237762237762238,0.4174058034398501,"[0.0, 0.4166666666666667, 0.578125, 0.7573529411764706, 0.625]","[0.0, 0.34782608695652173, 0.6877323420074349, 0.7573529411764706, 0.29411764705882354]","[0.0, 0.3791469194312796, 0.6281833616298812, 0.7573529411764706, 0.4]","[0.0, 0.34782608695652173, 0.6877323420074349, 0.7573529411764706, 0.29411764705882354]"
KNN,13,3,0.9522393304671073,0.6627946429494669,0.7759740831671647,0.4559410911300066,0.45366676263727224,0.4808010456482835,0.6392757660167131,0.4637037037037037,"[0.16666666666666666, 0.43243243243243246, 0.6118421052631579, 0.7391304347826086, 0.6206896551724138]","[0.13333333333333333, 0.2909090909090909, 0.6666666666666666, 0.8185185185185185, 0.4090909090909091]","[0.14814814814814814, 0.34782608695652173, 0.6380789022298456, 0.7768014059753954, 0.4931506849315068]","[0.13333333333333333, 0.2909090909090909, 0.6666666666666666, 0.8185185185185185, 0.4090909090909091]"
KNN,14,3,0.9490301161307027,0.6514435262036946,0.7711402869403692,0.4936743053496554,0.4923202115756281,0.47456823160456496,0.6661991584852734,0.4561338656098025,"[0.0, 0.44680851063829785, 0.628158844765343, 0.7707006369426752, 0.7727272727272727]","[0.0, 0.42, 0.6615969581749049, 0.8373702422145328, 0.3617021276595745]","[0.0, 0.4329896907216495, 0.6444444444444445, 0.802653399668325, 0.4927536231884058]","[0.0, 0.42, 0.6615969581749049, 0.8373702422145328, 0.3617021276595745]"
KNN,15,3,0.9518659563671974,0.6792800012948852,0.7754701599533627,0.4748347584083983,0.4740514781764099,0.4798066855670566,0.6648122392211405,0.4640358495286915,"[0.0, 0.4146341463414634, 0.62890625, 0.760806916426513, 0.7307692307692307]","[0.0, 0.41975308641975306, 0.602996254681648, 0.822429906542056, 0.475]","[0.0, 0.4171779141104294, 0.615678776290631, 0.7904191616766467, 0.5757575757575758]","[0.0, 0.41975308641975306, 0.602996254681648, 0.822429906542056, 0.475]"
KNN,16,4,0.952016844699048,0.6781529876584826,0.7814881719203786,0.4532158822768329,0.4522503338506515,0.4493101025500835,0.6457461645746164,0.43929141121729415,"[0.0, 0.34831460674157305, 0.6573426573426573, 0.7307692307692307, 0.6153846153846154]","[0.0, 0.36470588235294116, 0.632996632996633, 0.8085106382978723, 0.3902439024390244]","[0.0, 0.3563218390804598, 0.6449399656946827, 0.7676767676767676, 0.47761194029850745]","[0.0, 0.36470588235294116, 0.632996632996633, 0.8085106382978723, 0.3902439024390244]"
KNN,17,4,0.9491259213666539,0.6442491315774973,0.7878857894258269,0.4625765442271912,0.46100728425434134,0.48220360556566444,0.6484593837535014,0.4574546977883429,"[0.3333333333333333, 0.2727272727272727, 0.6431226765799256, 0.75, 0.7777777777777778]","[0.15384615384615385, 0.3333333333333333, 0.6431226765799256, 0.8127090301003345, 0.3442622950819672]","[0.21052631578947367, 0.3, 0.6431226765799256, 0.7800963081861958, 0.4772727272727273]","[0.15384615384615385, 0.3333333333333333, 0.6431226765799256, 0.8127090301003345, 0.3442622950819672]"
KNN,18,4,0.9512123441675838,0.6635498668593368,0.7889967585052421,0.4605126632847679,0.4583565425879732,0.48940708749862605,0.6450704225352113,0.46914156739839663,"[0.2, 0.46987951807228917, 0.5647840531561462, 0.7830508474576271, 0.6538461538461539]","[0.0625, 0.3611111111111111, 0.6614785992217899, 0.78839590443686, 0.4722222222222222]","[0.09523809523809523, 0.4083769633507853, 0.6093189964157706, 0.7857142857142857, 0.5483870967741935]","[0.0625, 0.3611111111111111, 0.6614785992217899, 0.78839590443686, 0.4722222222222222]"
KNN,19,4,0.9483421025718174,0.6459420739700371,0.78756521936005,0.4538085668122392,0.4514615214016412,0.4554554430435428,0.6411682892906815,0.43899665112491215,"[0.0, 0.3956043956043956, 0.605072463768116, 0.7408536585365854, 0.75]","[0.0, 0.33962264150943394, 0.6028880866425993, 0.8678571428571429, 0.38461538461538464]","[0.0, 0.36548223350253806, 0.6039783001808319, 0.7993421052631579, 0.5084745762711864]","[0.0, 0.33962264150943394, 0.6028880866425993, 0.8678571428571429, 0.38461538461538464]"
KNN,20,4,0.9518533843047152,0.6832386466559454,0.7390475020645105,0.4245658435213736,0.42087019923500246,0.4380347976580585,0.6138888888888889,0.42707513037403,"[0.06666666666666667, 0.5227272727272727, 0.5268456375838926, 0.7651006711409396, 0.47619047619047616]","[0.1, 0.3333333333333333, 0.6434426229508197, 0.7808219178082192, 0.2777777777777778]","[0.08, 0.40707964601769914, 0.5793357933579336, 0.7728813559322034, 0.3508771929824561]","[0.1, 0.3333333333333333, 0.6434426229508197, 0.7808219178082192, 0.2777777777777778]"
KNN,21,5,0.9539555274589491,0.6803927327300713,0.7545769008455344,0.4341177641863756,0.43325767049327035,0.4460872467380187,0.6300417246175244,0.4264965336614157,"[0.14285714285714285, 0.30612244897959184, 0.6205673758865248, 0.7484076433121019, 0.6666666666666666]","[0.058823529411764705, 0.30612244897959184, 0.6272401433691757, 0.8159722222222222, 0.32432432432432434]","[0.08333333333333333, 0.30612244897959184, 0.6238859180035651, 0.7807308970099668, 0.43636363636363634]","[0.058823529411764705, 0.30612244897959184, 0.6272401433691757, 0.8159722222222222, 0.32432432432432434]"
KNN,22,5,0.947796984121387,0.6689249929522745,0.8049072729510078,0.529529287962991,0.5289935947204969,0.5317279975223901,0.6995827538247567,0.5134768281004813,"[0.5, 0.43209876543209874, 0.6970802919708029, 0.7727272727272727, 0.65625]","[0.09090909090909091, 0.4794520547945205, 0.6797153024911032, 0.8173076923076923, 0.5]","[0.15384615384615385, 0.45454545454545453, 0.6882882882882883, 0.794392523364486, 0.5675675675675675]","[0.09090909090909091, 0.4794520547945205, 0.6797153024911032, 0.8173076923076923, 0.5]"
KNN,23,5,0.9507632463263395,0.6565793950634239,0.778346942845485,0.41957116258897137,0.4187496142689625,0.46509192915830655,0.6120448179271709,0.4477040927237401,"[0.1111111111111111, 0.3925233644859813, 0.5771812080536913, 0.7472924187725631, 0.6521739130434783]","[0.07142857142857142, 0.336, 0.6120996441281139, 0.8023255813953488, 0.4166666666666667]","[0.08695652173913043, 0.3620689655172414, 0.5941278065630398, 0.7738317757009345, 0.5084745762711864]","[0.07142857142857142, 0.336, 0.6120996441281139, 0.8023255813953488, 0.4166666666666667]"
KNN,24,5,0.9507671750719213,0.6611563018175789,0.7827105061393942,0.44204820744353046,0.4394299148498175,0.4376255451373233,0.628133704735376,0.4247148244442883,"[0.0, 0.39759036144578314, 0.5684931506849316, 0.7483870967741936, 0.6451612903225806]","[0.0, 0.308411214953271, 0.6587301587301587, 0.8055555555555556, 0.3508771929824561]","[0.0, 0.3473684210526316, 0.6102941176470589, 0.7759197324414716, 0.45454545454545453]","[0.0, 0.308411214953271, 0.6587301587301587, 0.8055555555555556, 0.3508771929824561]"
KNN,25,5,0.9514189713395778,0.6735187025262199,0.7386802768765234,0.4695589704168464,0.4680712311980758,0.45972657890465063,0.652112676056338,0.4396642520270199,"[0.0, 0.4838709677419355, 0.5795053003533569, 0.7799352750809061, 0.7222222222222222]","[0.0, 0.42452830188679247, 0.6533864541832669, 0.8033333333333333, 0.3170731707317073]","[0.0, 0.45226130653266333, 0.6142322097378277, 0.7914614121510674, 0.4406779661016949]","[0.0, 0.42452830188679247, 0.6533864541832669, 0.8033333333333333, 0.3170731707317073]"
KNN,26,6,0.9518192750916192,0.6631925970164465,0.7662990169115795,0.4419928674194777,0.4405468214371574,0.4427223555494303,0.6302521008403361,0.43111471627101433,"[0.0, 0.4020618556701031, 0.6007067137809188, 0.7337662337662337, 0.625]","[0.0, 0.36792452830188677, 0.6367041198501873, 0.8100358422939068, 0.3409090909090909]","[0.0, 0.3842364532019704, 0.6181818181818182, 0.7700170357751278, 0.4411764705882353]","[0.0, 0.36792452830188677, 0.6367041198501873, 0.8100358422939068, 0.3409090909090909]"
